188;551727887181;202501020223;1209;LOCAL
403;551799174999;202501020224;3522;INTERNA
539;551741360393;202501020226;3402;CELULAR
327;551531417151;202501020227;711;INTERNA
135;551856036472;202501020228;2337;INTERNA
217;551266181100;202501020230;3399;LDN
178;551868026405;202501020230;1396;INTERNA
419;551380431611;202501020232;2224;LOCAL
339;551881916404;202501020232;3176;LDN
363;551405893872;202501020233;3251;LOCAL
360;551419702238;202501020233;2828;INTERNA
501;551187523614;202501020234;1985;INTERNA
126;551416773711;202501020234;2099;LOCAL
439;551313978260;202501020236;2926;LDN
498;551226771060;202501020237;1326;CELULAR
154;551172886123;202501020237;1988;CELULAR
444;551377850606;202501020238;3264;LOCAL
281;551163960630;202501020238;3321;LDN
313;551969693479;202501020239;2977;INTERNA
504;551729337769;202501020239;943;INTERNA
232;551251581130;202501020241;1381;INTERNA
156;551119418215;202501020242;2009;LOCAL
179;551889348130;202501020243;2869;CELULAR
438;551941801173;202501020243;1381;CELULAR
107;551854470139;202501020243;286;LDN
455;551265057022;202501020244;2573;INTERNA
104;551167462648;202501020245;2485;CELULAR
219;551899798677;202501020246;2723;LDN
294;551513874245;202501020248;3319;INTERNA
522;551454237435;202501020248;102;CELULAR
582;551418846857;202501020249;2712;LDN
152;551461462879;202501020250;2060;CELULAR
192;551216193780;202501020252;145;LDN
379;551160285051;202501020253;3359;LOCAL
543;551451525685;202501020254;2311;LDN
284;551246852630;202501020255;2397;LDN
585;551905624868;202501020257;930;INTERNA
254;551523340102;202501020258;907;CELULAR
234;551862263060;202501020300;1600;INTERNA
459;551600171495;202501020301;2077;CELULAR
272;551495326373;202501020303;2995;CELULAR
493;551228818118;202501020305;2437;LDN
569;551502600310;202501020306;1992;CELULAR
342;551492187248;202501020307;3458;CELULAR
484;551684951416;202501020307;2921;LDN
336;551257009215;202501020309;742;LDN
496;551154979281;202501020310;3459;CELULAR
295;551765513037;202501020310;1061;INTERNA
441;551924420151;202501020311;1497;LDN
459;551992650658;202501020313;1986;LOCAL
179;551161374871;202501020315;1385;CELULAR
270;551546439792;202501020316;618;INTERNA
502;551125043123;202501020317;2181;INTERNA
292;551259277349;202501020318;817;CELULAR
157;551619442655;202501020318;2232;INTERNA
481;551907764910;202501020319;2344;LOCAL
145;551377839218;202501020319;394;LOCAL
441;551562378490;202501020321;119;CELULAR
473;551419987876;202501020321;1696;CELULAR
256;551346290454;202501020323;3462;LDN
119;551392835276;202501020325;510;LOCAL
539;551258123872;202501020326;2812;LDN
257;551582126264;202501020328;3029;LDN
591;551192853628;202501020329;477;CELULAR
312;551173699284;202501020330;1268;LDN
592;551829937893;202501020331;505;LDN
122;551894370381;202501020332;2344;LDN
329;551133385682;202501020334;3546;CELULAR
434;551580687976;202501020335;1949;LOCAL
134;551298072647;202501020335;627;INTERNA
153;551587089420;202501020336;2555;LDN
442;551939732207;202501020337;1259;LDN
504;551364002441;202501020338;1010;INTERNA
326;551748293417;202501020340;2363;LDN
470;551236994002;202501020341;2067;CELULAR
120;551381480280;202501020341;845;CELULAR
209;551449387602;202501020342;336;LDN
117;551281410823;202501020343;2294;INTERNA
197;551504998041;202501020344;2771;LOCAL
237;551195404142;202501020344;214;INTERNA
260;551620412579;202501020346;3276;CELULAR
183;551864162225;202501020346;593;LDN
134;551826496386;202501020346;1952;CELULAR
499;551879609672;202501020347;1089;CELULAR
457;551451717680;202501020348;1298;LOCAL
394;551280858910;202501020348;1040;INTERNA
576;551743332765;202501020348;2413;LOCAL
438;551874198070;202501020349;732;LDN
402;551211564981;202501020351;2008;LDN
147;551876757950;202501020351;3438;CELULAR
595;551581488558;202501020352;2352;LOCAL
180;551724822079;202501020353;3016;INTERNA
256;551913185029;202501020353;1931;CELULAR
246;551238019737;202501020355;3358;CELULAR
179;551426381205;202501020356;1206;CELULAR
405;551960154412;202501020358;2034;LOCAL
157;551818182303;202501020358;409;LOCAL
253;551792530500;202501020358;2214;LDN
563;551718638667;202501020359;1406;LDN
417;551321572466;202501020400;2943;INTERNA
174;551501448041;202501020402;2477;CELULAR
442;551863953993;202501020403;1127;INTERNA
229;551243405226;202501020404;761;LOCAL
193;551252939770;202501020406;1883;LOCAL
438;551959278788;202501020406;356;INTERNA
585;551441294128;202501020408;1410;INTERNA
349;551857428626;202501020410;265;INTERNA
265;551442026073;202501020410;1277;INTERNA
576;551309799757;202501020411;3197;CELULAR
119;551768680108;202501020411;2442;CELULAR
486;551357810467;202501020413;2986;INTERNA
440;551882712872;202501020414;1979;LDN
138;551851355010;202501020416;2008;INTERNA
555;551856673403;202501020417;1357;LOCAL
257;551853829494;202501020418;10;INTERNA
331;551855838622;202501020419;2494;CELULAR
356;551418700988;202501020420;2137;LOCAL
226;551758972760;202501020421;908;INTERNA
378;551457427372;202501020423;875;INTERNA
355;551400884993;202501020425;3198;CELULAR
161;551729989545;202501020427;712;INTERNA
460;551345439301;202501020427;1791;LOCAL
469;551784395813;202501020428;2305;LOCAL
226;551268256105;202501020429;3391;LDN
224;551764431762;202501020430;2907;LOCAL
315;551694092021;202501020430;2702;INTERNA
517;551863937999;202501020431;1797;LDN
471;551830988698;202501020431;2987;CELULAR
500;551691485555;202501020432;3046;CELULAR
420;551806593023;202501020432;2628;LOCAL
288;551350916467;202501020433;3410;INTERNA
383;551960788923;202501020435;442;CELULAR
145;551286493416;202501020436;2760;LOCAL
471;551426153292;202501020437;2210;LDN
399;551348274083;202501020438;1483;LOCAL
320;551614852078;202501020439;1111;LDN
471;551974348632;202501020439;612;LOCAL
433;551225008069;202501020440;741;INTERNA
346;551470405848;202501020440;2961;CELULAR
152;551928394091;202501020442;2417;LDN
169;551893498954;202501020444;2530;INTERNA
583;551691515364;202501020444;2207;INTERNA
141;551667420773;202501020446;957;INTERNA
366;551592872772;202501020446;2683;LDN
224;551902682748;202501020446;13;LDN
100;551227664075;202501020447;1587;INTERNA
450;551735787705;202501020448;2436;INTERNA
331;551320532013;202501020448;3350;CELULAR
438;551316139885;202501020449;1373;LOCAL
259;551994013723;202501020449;2027;LOCAL
135;551442457771;202501020451;2370;LOCAL
208;551882605491;202501020452;3434;INTERNA
203;551843224734;202501020452;439;LDN
283;551908066543;202501020453;3380;LDN
223;551163489959;202501020454;1031;LDN
300;551719676515;202501020455;3535;LDN
508;551935347617;202501020457;751;LDN
507;551772905295;202501020459;1951;INTERNA
120;551722125371;202501020501;3529;INTERNA
511;551728095772;202501020502;1896;CELULAR
112;551906191247;202501020504;1349;CELULAR
544;551442533063;202501020506;2742;CELULAR
128;551503635560;202501020507;2313;CELULAR
170;551218098920;202501020508;667;LOCAL
103;551687585448;202501020510;3135;LDN
110;551648609067;202501020510;1339;LDN
230;551737395505;202501020511;3154;CELULAR
136;551700743804;202501020512;2921;CELULAR
377;551138855314;202501020513;2542;LOCAL
465;551663780260;202501020513;651;INTERNA
425;551833988740;202501020514;894;INTERNA
341;551366270152;202501020514;2754;LOCAL
549;551537312879;202501020515;3404;LOCAL
228;551806978417;202501020516;604;LOCAL
327;551216876503;202501020516;1371;INTERNA
119;551421128217;202501020517;2528;LOCAL
398;551746631288;202501020519;3433;LOCAL
583;551167772225;202501020519;1107;LOCAL
101;551815958884;202501020521;447;LOCAL
290;551356061633;202501020521;1793;INTERNA
590;551907234480;202501020521;2363;LOCAL
124;551254117006;202501020522;2451;INTERNA
120;551552306689;202501020523;1647;INTERNA
547;551665513211;202501020525;2090;LDN
174;551822458908;202501020527;2321;LOCAL
324;551741578977;202501020527;1877;LDN
435;551602034851;202501020528;192;LOCAL
398;551749788347;202501020528;1266;CELULAR
352;551865568908;202501020529;3018;CELULAR
170;551795508499;202501020531;2044;CELULAR
564;551168387246;202501020531;1164;LOCAL
433;551505773892;202501020531;3358;LOCAL
464;551973627067;202501020533;657;LOCAL
556;551460258944;202501020533;3389;CELULAR
432;551378269131;202501020535;775;CELULAR
478;551428423263;202501020537;1842;CELULAR
331;551281926985;202501020539;3012;LDN
124;551562834266;202501020540;3185;LOCAL
505;551386928245;202501020540;1866;INTERNA
197;551705837576;202501020541;3221;CELULAR
543;551695897750;202501020541;332;LDN
144;551208767804;202501020541;1110;CELULAR
550;551117889738;202501020542;2078;LOCAL
591;551916793663;202501020543;1490;INTERNA
568;551988816159;202501020544;3560;INTERNA
316;551118535948;202501020545;3413;CELULAR
591;551838419951;202501020545;1616;LOCAL
529;551602190236;202501020547;2253;INTERNA
299;551331428654;202501020549;1864;LDN
435;551494916763;202501020550;3479;LOCAL
111;551315148991;202501020550;983;LDN
189;551835201845;202501020551;113;INTERNA
478;551716133359;202501020553;141;INTERNA
343;551389112722;202501020554;2693;LDN
101;551411204932;202501020556;2879;CELULAR
548;551292418531;202501020556;3581;INTERNA
316;551104153534;202501020558;3405;INTERNA
459;551605632057;202501020559;3256;LDN
403;551557308656;202501020559;229;INTERNA
208;551219722438;202501020600;1090;LDN
593;551150621363;202501020600;3397;LOCAL
456;551551346863;202501020602;2666;LOCAL
489;551679917248;202501020602;888;CELULAR
408;551888743943;202501020603;1423;CELULAR
101;551527361305;202501020604;1181;CELULAR
379;551244908240;202501020606;1743;LOCAL
303;551732464785;202501020607;3429;INTERNA
366;551337542094;202501020608;1844;LOCAL
140;551628361504;202501020608;1655;LOCAL
146;551596318989;202501020609;1804;INTERNA
314;551728246950;202501020610;1018;INTERNA
288;551687076485;202501020611;1939;LDN
219;551204567563;202501020613;3355;INTERNA
440;551162467822;202501020614;2659;LOCAL
534;551936031555;202501020614;2559;LOCAL
588;551531788990;202501020614;1277;INTERNA
475;551476351142;202501020615;1807;LOCAL
279;551615590155;202501020616;1874;LDN
223;551667062258;202501020617;2643;CELULAR
352;551490329691;202501020618;2159;CELULAR
228;551195011417;202501020620;497;CELULAR
568;551245758271;202501020621;315;LOCAL
228;551301265012;202501020622;2653;LDN
335;551858324214;202501020624;2396;INTERNA
299;551675519941;202501020625;2309;CELULAR
527;551357388106;202501020626;2160;INTERNA
196;551394360854;202501020628;37;CELULAR
143;551936023829;202501020629;320;LOCAL
448;551385456559;202501020630;3069;INTERNA
460;551900593669;202501020631;37;INTERNA
140;551940861247;202501020631;1885;LOCAL
179;551743642327;202501020632;1049;INTERNA
198;551140557395;202501020633;3332;LOCAL
597;551460325694;202501020634;2396;CELULAR
496;551347799162;202501020636;2036;LOCAL
390;551512158423;202501020636;2387;INTERNA
131;551111375809;202501020636;1438;INTERNA
298;551558259160;202501020637;980;LDN
580;551535325673;202501020638;2114;LDN
368;551622002352;202501020640;2400;INTERNA
304;551464317158;202501020640;78;CELULAR
341;551151634056;202501020642;777;CELULAR
400;551814383452;202501020642;782;CELULAR
266;551374233999;202501020643;3400;INTERNA
245;551355701791;202501020643;592;LOCAL
476;551546401337;202501020643;1373;LOCAL
570;551599479836;202501020644;3410;INTERNA
274;551175689752;202501020645;1091;INTERNA
312;551574736944;202501020646;1862;CELULAR
503;551654460644;202501020648;2496;LDN
245;551760884688;202501020650;498;LDN
131;551558749998;202501020651;559;LOCAL
395;551207309546;202501020652;3237;LOCAL
422;551104201220;202501020654;740;INTERNA
193;551523130105;202501020654;2694;INTERNA
520;551325988444;202501020656;3498;INTERNA
234;551464084288;202501020657;2320;CELULAR
443;551438363721;202501020658;3410;CELULAR
577;551626338875;202501020659;2074;LDN
486;551159479011;202501020700;167;CELULAR
317;551446249522;202501020701;1906;INTERNA
247;551953181670;202501020703;933;LDN
154;551490519257;202501020705;1029;INTERNA
208;551956214054;202501020705;454;INTERNA
195;551612970720;202501020706;911;INTERNA
203;551562599116;202501020708;533;LOCAL
407;551549263951;202501020708;16;CELULAR
364;551493098327;202501020709;3092;LOCAL
217;551391996429;202501020710;239;LDN
287;551439518111;202501020712;1013;INTERNA
381;551809410835;202501020713;1468;LOCAL
340;551440209595;202501020713;1780;INTERNA
408;551346264819;202501020715;971;LDN
445;551320901239;202501020715;3455;LOCAL
118;551773497119;202501020717;2681;LDN
381;551296191925;202501020717;1766;LDN
102;551921587593;202501020717;3136;INTERNA
587;551512620411;202501020718;2711;INTERNA
241;551271294103;202501020718;2225;INTERNA
276;551408359511;202501020720;2600;LOCAL
478;551662640402;202501020722;1974;LDN
125;551160952702;202501020722;875;CELULAR
363;551156949406;202501020723;1899;LDN
325;551767528557;202501020724;3425;LDN
409;551893741678;202501020726;1374;LDN
466;551737712596;202501020726;2911;LOCAL
409;551458958063;202501020727;1256;LDN
468;551574067698;202501020729;545;INTERNA
218;551482637023;202501020731;2751;INTERNA
193;551201961841;202501020732;1677;CELULAR
594;551442362776;202501020733;756;CELULAR
577;551258620058;202501020734;159;CELULAR
261;551192063557;202501020736;2010;CELULAR
389;551933897877;202501020736;1581;INTERNA
181;551176208077;202501020738;3249;INTERNA
182;551503682220;202501020740;305;INTERNA
564;551616404205;202501020741;235;LDN
486;551636283509;202501020743;1780;LDN
251;551576821068;202501020743;2020;CELULAR
420;551192873759;202501020745;2899;LOCAL
160;551847588312;202501020747;2188;LOCAL
518;551686440896;202501020748;1893;CELULAR
464;551125296783;202501020750;2951;INTERNA
241;551556936626;202501020750;1262;CELULAR
188;551333071420;202501020752;2365;INTERNA
573;551289176964;202501020753;3440;LOCAL
242;551695421371;202501020754;2071;LOCAL
259;551679660517;202501020755;1149;LOCAL
443;551834557871;202501020756;344;INTERNA
582;551547035580;202501020757;2507;CELULAR
329;551960948929;202501020759;2112;LOCAL
335;551447904151;202501020800;2069;LOCAL
338;551645572213;202501020801;1586;CELULAR
551;551888999856;202501020803;759;LDN
229;551224104546;202501020804;880;INTERNA
375;551358868493;202501020806;3317;LOCAL
317;551735888197;202501020807;2489;INTERNA
255;551489691072;202501020807;2474;LDN
459;551792989962;202501020808;347;LDN
438;551745712460;202501020808;1025;INTERNA
357;551951494866;202501020810;3548;CELULAR
213;551130305253;202501020811;1618;LOCAL
272;551375591530;202501020813;2251;LDN
245;551624987060;202501020814;2486;LDN
176;551238074464;202501020815;2584;CELULAR
128;551384168217;202501020815;1020;CELULAR
264;551843291433;202501020817;692;LDN
257;551436367963;202501020817;1446;LOCAL
373;551942819949;202501020819;1190;LOCAL
329;551268919572;202501020820;2760;LOCAL
343;551304772965;202501020821;2689;CELULAR
225;551910674610;202501020821;3284;INTERNA
347;551295003731;202501020823;2723;LOCAL
233;551798446704;202501020825;3304;CELULAR
372;551230092117;202501020825;247;LDN
484;551977995323;202501020826;207;CELULAR
230;551400006750;202501020826;2992;CELULAR
239;551398856414;202501020827;3378;INTERNA
241;551247135685;202501020827;1740;LOCAL
339;551991161903;202501020828;2462;LDN
285;551354866949;202501020830;2732;INTERNA
353;551418456633;202501020831;2544;INTERNA
559;551120771186;202501020832;254;LDN
394;551703108891;202501020833;1763;LDN
423;551137584220;202501020835;1107;CELULAR
370;551421698708;202501020837;1490;CELULAR
318;551668090735;202501020838;3215;CELULAR
462;551975384595;202501020838;569;LOCAL
247;551325175178;202501020840;1987;INTERNA
376;551283967470;202501020841;2689;INTERNA
472;551780574743;202501020842;1768;LOCAL
463;551366455460;202501020842;2920;INTERNA
257;551475562728;202501020843;2752;LOCAL
381;551696482826;202501020844;1364;CELULAR
436;551689882904;202501020845;1968;LDN
105;551869070901;202501020847;27;CELULAR
316;551533509481;202501020847;3324;CELULAR
180;551664257547;202501020848;1601;CELULAR
322;551813500348;202501020850;1871;CELULAR
255;551331458081;202501020850;146;LDN
221;551821952429;202501020851;2758;LDN
419;551726183627;202501020852;3194;LOCAL
341;551885093670;202501020852;3194;CELULAR
307;551894668382;202501020854;234;LDN
379;551484734553;202501020855;1701;INTERNA
243;551748373890;202501020856;2326;LOCAL
542;551756398805;202501020857;2327;INTERNA
263;551720866510;202501020858;3200;INTERNA
202;551332090210;202501020900;661;CELULAR
478;551857028414;202501020902;1697;INTERNA
424;551765513773;202501020903;1433;INTERNA
447;551218223508;202501020905;2725;CELULAR
160;551350061411;202501020905;72;INTERNA
470;551149381923;202501020906;1001;LDN
464;551247187230;202501020906;3461;LOCAL
478;551982719873;202501020906;1818;LOCAL
458;551108022600;202501020906;2337;LDN
204;551736622456;202501020908;1452;LOCAL
422;551585870959;202501020909;403;LOCAL
280;551876817635;202501020909;2968;LOCAL
571;551838230295;202501020910;521;CELULAR
153;551100788460;202501020912;2373;CELULAR
302;551239056518;202501020914;3128;INTERNA
558;551627512329;202501020915;3573;CELULAR
281;551578325472;202501020916;1280;LDN
363;551888389658;202501020917;862;CELULAR
121;551455387042;202501020919;2154;LDN
354;551284966466;202501020920;903;CELULAR
238;551480460504;202501020921;1730;CELULAR
394;551939677265;202501020922;2659;LDN
384;551582364390;202501020923;3189;CELULAR
195;551644960137;202501020925;3146;CELULAR
321;551394049269;202501020925;3024;LOCAL
243;551630563294;202501020927;1550;CELULAR
309;551585492732;202501020927;723;LDN
188;551142068308;202501020927;2949;CELULAR
594;551244615889;202501020929;1680;INTERNA
237;551117464297;202501020929;2021;LOCAL
134;551526898379;202501020929;1647;LOCAL
589;551995536923;202501020930;993;LDN
576;551223402065;202501020931;2183;LOCAL
577;551342416508;202501020932;1038;INTERNA
552;551656686441;202501020933;1919;LDN
503;551826927685;202501020934;3172;CELULAR
568;551292538850;202501020935;869;LDN
519;551208223679;202501020936;1863;LDN
147;551622459035;202501020937;1850;CELULAR
368;551594371982;202501020939;1405;LOCAL
232;551438921168;202501020940;1584;LDN
253;551893413023;202501020941;2281;LOCAL
594;551330165635;202501020943;2504;LOCAL
563;551598599893;202501020944;2959;LDN
590;551265769769;202501020945;1964;LOCAL
370;551235649793;202501020945;3433;LOCAL
567;551531786811;202501020946;544;LOCAL
432;551867872386;202501020947;1037;CELULAR
537;551839285284;202501020949;1244;LDN
371;551267547121;202501020950;1240;INTERNA
363;551348790538;202501020951;1308;LOCAL
424;551661014421;202501020952;999;LDN
279;551933786487;202501020954;1640;INTERNA
352;551414840477;202501020955;787;INTERNA
129;551290114645;202501020956;877;LOCAL
285;551839756272;202501020958;2449;INTERNA
144;551178084889;202501020959;798;LDN
379;551980220285;202501021001;3490;LOCAL
531;551400217194;202501021002;2425;LDN
154;551235067750;202501021002;913;INTERNA
578;551253967498;202501021004;711;LDN
489;551499715437;202501021004;2462;LOCAL
447;551909667133;202501021005;1172;LDN
102;551800522743;202501021005;1664;INTERNA
472;551583319497;202501021007;3061;CELULAR
259;551191158572;202501021008;1166;CELULAR
487;551964559826;202501021008;1615;LOCAL
546;551589757850;202501021009;391;LDN
462;551953736965;202501021010;131;LDN
205;551956016078;202501021011;3082;CELULAR
270;551728274970;202501021012;2956;LOCAL
321;551155447203;202501021012;1462;INTERNA
234;551893726164;202501021013;1554;INTERNA
213;551329028175;202501021014;1385;LOCAL
595;551268286996;202501021015;2186;LDN
154;551108006846;202501021016;31;INTERNA
530;551597103563;202501021016;674;CELULAR
467;551166624256;202501021018;2956;CELULAR
358;551909151870;202501021019;714;LDN
472;551442566284;202501021019;1926;LDN
255;551385524620;202501021020;67;CELULAR
448;551528456686;202501021022;1835;CELULAR
132;551574883672;202501021023;3123;LDN
169;551764885613;202501021024;2420;LDN
274;551795373596;202501021025;2259;LOCAL
549;551895030691;202501021026;3251;CELULAR
173;551343666264;202501021027;2668;LDN
216;551360110834;202501021027;686;CELULAR
266;551199218393;202501021029;1008;LDN
114;551497062984;202501021031;2423;LOCAL
137;551808964915;202501021031;2557;CELULAR
135;551906787594;202501021033;3499;INTERNA
519;551153196041;202501021034;3173;INTERNA
250;551518237424;202501021035;615;CELULAR
421;551404908669;202501021035;1513;LDN
155;551541805112;202501021037;1829;INTERNA
555;551594749298;202501021038;1065;INTERNA
217;551218170949;202501021038;771;INTERNA
399;551882076425;202501021040;2248;LDN
393;551120992520;202501021040;3050;LDN
577;551898572644;202501021042;1231;INTERNA
497;551560866385;202501021044;3297;LOCAL
263;551529111325;202501021045;488;LOCAL
498;551407124323;202501021045;550;CELULAR
405;551904139875;202501021046;1706;CELULAR
380;551891372698;202501021046;1102;CELULAR
563;551354501542;202501021046;2300;CELULAR
498;551206808287;202501021046;1006;LDN
197;551786282525;202501021048;2696;LDN
133;551258556286;202501021050;2998;LOCAL
125;551439072972;202501021051;1983;CELULAR
352;551332853237;202501021052;175;INTERNA
243;551498523508;202501021054;1403;LDN
394;551977829183;202501021054;1426;LDN
376;551139809113;202501021055;121;CELULAR
496;551412661937;202501021055;723;INTERNA
586;551339137217;202501021056;2601;LOCAL
520;551868818447;202501021057;2085;LOCAL
209;551323523505;202501021058;327;LOCAL
257;551812517334;202501021100;3053;LOCAL
108;551953477955;202501021100;1400;CELULAR
282;551813147560;202501021102;961;INTERNA
425;551186453799;202501021102;1735;LDN
343;551414732521;202501021102;3400;LOCAL
107;551820813885;202501021103;525;LDN
532;551329844457;202501021104;1891;INTERNA
330;551853684663;202501021105;2645;CELULAR
259;551349130995;202501021107;176;LOCAL
283;551791155090;202501021107;3415;INTERNA
233;551759292142;202501021109;168;INTERNA
164;551372913267;202501021110;1827;LOCAL
140;551689053601;202501021111;250;LOCAL
567;551164875116;202501021112;301;CELULAR
567;551609115597;202501021113;1527;INTERNA
523;551932857192;202501021113;1434;LOCAL
444;551488757568;202501021114;2103;LOCAL
235;551441019223;202501021116;3400;LDN
182;551447582618;202501021117;1597;LDN
532;551732516670;202501021117;1834;LDN
425;551844522682;202501021119;3335;LDN
444;551814803262;202501021119;361;LDN
329;551139825842;202501021120;861;INTERNA
520;551890838780;202501021121;149;LOCAL
222;551438698971;202501021122;3505;LOCAL
330;551180239422;202501021123;2430;LDN
504;551475593433;202501021123;1161;LOCAL
194;551632286851;202501021125;2272;CELULAR
579;551495624268;202501021126;743;CELULAR
544;551452628016;202501021127;1385;LDN
208;551330008566;202501021129;2027;CELULAR
222;551660559985;202501021130;1337;INTERNA
322;551640188328;202501021130;1249;LDN
544;551542510827;202501021132;3018;CELULAR
232;551782539132;202501021134;633;INTERNA
149;551181504223;202501021134;1838;CELULAR
152;551886556680;202501021136;1463;LOCAL
299;551388182266;202501021136;389;LDN
495;551617639771;202501021138;3032;CELULAR
436;551646811217;202501021139;2069;INTERNA
506;551289089141;202501021139;3192;LDN
378;551603220436;202501021140;284;LDN
368;551556719420;202501021141;3487;INTERNA
488;551282363393;202501021142;1610;INTERNA
571;551970343631;202501021143;2710;LOCAL
545;551155063400;202501021143;2031;LOCAL
156;551639824527;202501021144;2556;LOCAL
231;551213028827;202501021145;2673;INTERNA
271;551998991115;202501021146;79;INTERNA
580;551326288872;202501021148;987;LOCAL
185;551740793811;202501021149;3044;INTERNA
538;551750617471;202501021149;2199;LDN
234;551487590696;202501021149;2071;LDN
187;551824403960;202501021151;829;LDN
532;551766280898;202501021152;3472;LOCAL
103;551578730518;202501021153;3005;LDN
152;551648476327;202501021153;2566;LOCAL
272;551532731080;202501021155;2183;INTERNA
197;551138010506;202501021155;1177;CELULAR
347;551377696614;202501021156;2924;LOCAL
396;551741120852;202501021156;3545;LOCAL
366;551228578750;202501021156;1882;LDN
437;551909406942;202501021157;1644;INTERNA
107;551211756246;202501021157;561;LDN
118;551220753365;202501021158;2278;INTERNA
320;551298251889;202501021200;2797;CELULAR
445;551344491114;202501021201;628;CELULAR
324;551635717811;202501021202;934;INTERNA
571;551180227601;202501021202;1247;CELULAR
154;551275953152;202501021203;2339;LOCAL
449;551929599034;202501021205;2457;LDN
516;551536873187;202501021207;3295;INTERNA
466;551412382016;202501021208;101;INTERNA
578;551781309459;202501021209;2419;LOCAL
110;551325143965;202501021211;558;CELULAR
175;551598585411;202501021213;141;INTERNA
252;551270277246;202501021214;2383;INTERNA
345;551620403551;202501021215;133;CELULAR
466;551842630073;202501021216;1060;CELULAR
585;551949175043;202501021218;162;LDN
431;551432861003;202501021219;667;LDN
367;551908376108;202501021219;1473;CELULAR
475;551478338281;202501021221;3421;INTERNA
272;551529090347;202501021223;1356;LDN
472;551535566852;202501021223;372;INTERNA
414;551510065534;202501021223;1268;CELULAR
431;551186251399;202501021225;3225;INTERNA
124;551369299202;202501021225;1244;INTERNA
215;551439551187;202501021227;1554;LDN
543;551743446889;202501021228;3298;LDN
456;551766746364;202501021229;2192;CELULAR
502;551140624522;202501021229;2676;CELULAR
212;551288159552;202501021230;1169;LOCAL
288;551370328516;202501021231;1215;LDN
166;551625416884;202501021232;1110;LOCAL
248;551161217902;202501021233;1679;INTERNA
128;551728815857;202501021234;2710;CELULAR
244;551856430759;202501021236;1434;LDN
544;551802161078;202501021237;1657;LDN
546;551819204074;202501021239;1063;LDN
104;551994989180;202501021240;1865;INTERNA
444;551889972685;202501021241;69;LDN
242;551147244375;202501021242;2972;LDN
126;551305548834;202501021243;668;INTERNA
239;551506604179;202501021244;1402;CELULAR
324;551137490254;202501021245;2626;LOCAL
465;551916262855;202501021246;3175;INTERNA
581;551918356531;202501021246;874;INTERNA
377;551251607928;202501021247;1462;LOCAL
543;551118559425;202501021249;3409;INTERNA
397;551266371996;202501021250;3298;LDN
371;551522297390;202501021251;1200;LDN
486;551972124769;202501021253;2955;INTERNA
500;551655228592;202501021254;1197;CELULAR
282;551862921166;202501021255;259;LDN
411;551500396054;202501021256;1468;INTERNA
276;551608658655;202501021257;1817;CELULAR
249;551385600065;202501021258;2677;CELULAR
153;551514653412;202501021259;2636;LOCAL
428;551233536416;202501021300;1465;LDN
378;551720266531;202501021302;1794;LDN
528;551707129872;202501021303;1590;CELULAR
179;551526428769;202501021304;2961;LOCAL
114;551241941080;202501021305;1554;LDN
453;551341247661;202501021305;418;INTERNA
372;551845251670;202501021306;1648;INTERNA
326;551932882034;202501021308;2673;CELULAR
535;551976459828;202501021310;618;CELULAR
502;551112067999;202501021310;3086;LOCAL
568;551702361581;202501021311;956;CELULAR
567;551209216485;202501021312;2805;LOCAL
121;551549073148;202501021313;1598;CELULAR
326;551781517695;202501021313;3222;LOCAL
408;551646061263;202501021314;297;LDN
448;551450423120;202501021314;2837;CELULAR
533;551486714359;202501021315;1330;CELULAR
575;551199182178;202501021316;3240;CELULAR
318;551957201413;202501021318;1531;INTERNA
392;551886637075;202501021318;3531;CELULAR
311;551850656316;202501021319;190;INTERNA
510;551695543986;202501021321;3213;INTERNA
327;551664818393;202501021322;324;CELULAR
457;551833853003;202501021323;2490;LDN
538;551456508592;202501021325;131;INTERNA
507;551890222930;202501021325;1522;LDN
231;551707037226;202501021326;2330;CELULAR
106;551251622265;202501021327;3320;LDN
291;551968553511;202501021327;1069;CELULAR
158;551733051902;202501021327;178;CELULAR
389;551210724996;202501021329;1662;LDN
479;551487580868;202501021330;502;CELULAR
559;551810844476;202501021331;1986;CELULAR
306;551950774258;202501021332;3389;INTERNA
221;551239460996;202501021333;3110;INTERNA
184;551986697605;202501021334;723;CELULAR
360;551714785240;202501021334;3264;LDN
541;551394554318;202501021336;2465;CELULAR
311;551281761494;202501021337;1352;INTERNA
412;551672364344;202501021337;1166;LOCAL
402;551525802434;202501021337;1967;LOCAL
147;551364893310;202501021339;2429;LDN
286;551993942992;202501021340;2489;INTERNA
122;551237273763;202501021342;1847;LOCAL
212;551470200104;202501021343;1767;LDN
262;551202025610;202501021343;2971;LOCAL
243;551954410264;202501021344;2015;INTERNA
437;551487434048;202501021344;3240;CELULAR
230;551347409621;202501021345;697;LDN
551;551331970658;202501021347;2250;INTERNA
295;551454813771;202501021348;1715;LOCAL
249;551819617419;202501021350;1150;INTERNA
328;551325297148;202501021351;843;INTERNA
540;551733519312;202501021353;343;INTERNA
122;551295903798;202501021354;3205;LDN
206;551671772105;202501021355;1229;LOCAL
117;551978014079;202501021356;682;LDN
450;551386415174;202501021357;2602;INTERNA
260;551561822881;202501021357;44;LOCAL
401;551283304760;202501021358;420;CELULAR
143;551321823161;202501021358;1821;LDN
183;551973479049;202501021359;898;CELULAR
366;551893726501;202501021400;2462;INTERNA
370;551998986692;202501021402;2203;LDN
